id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform
15240,SENATE,senate,senate,7,2021-12-15 15:15:04,"['gaming', 'alameda-research-portfolio', 'trustswap-launchpad', 'play-to-earn', 'animoca-brands-portfolio', 'vbc-ventures-portfolio']",300000000.0,13934309.66029798,299995161.50668436,1392,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x34Be5b8C30eE4fDe069DC878989686aBE9884470,0.10743229105242662,118578.21349942,10.0876,0.03738086,6.85584722,7.57465577,-59.67856905,-84.94866877,-90.3518302,1496994.8110397726,0.0,32229687.32,2022-05-31T15:31:00.000Z,
7202,OctoFi,octo,octofi,8,2020-09-28 00:00:00,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'yield-aggregator', 'governance']",,797953.175,800000,1393,352866.0,661915.529371619,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7240aC91f01233BaAf8b064248E80feaA5912BA3,1.8758268843459527,23234.29767913,-38.7313,0.3121791,-0.81382919,-3.7702337,-33.93556596,-49.81031,-38.08387516,1496822.0181142108,0.0,1500661.51,2022-05-31T15:31:00.000Z,
9416,The Crypto Prophecies,tcp,the-crypto-prophecies,7,2021-04-21 00:00:00,"['collectibles-nfts', 'gaming', 'entertainment', 'dao-maker']",250000000.0,107208742.0,245724066,1394,,,2022-05-31T15:31:00.000Z,,,,,,0.013960627109831678,964395.26464079,188.7963,0.14619363,0.10385008,3.71197983,-44.75396477,-72.29656861,-65.21504549,1496701.26997615,0.0,3490156.78,2022-05-31T15:31:00.000Z,
11230,Sakura,sku,sakura,11,2021-08-12 00:00:00,['polkadot-ecosystem'],1000000000.0,53000000.0,1000000000,1396,159000000.0,4458168.978857449,2022-05-31T15:31:00.000Z,,,,,,0.02803879860916635,107811.63368136,39.586,-1.83694029,-0.54247202,-0.59667868,-48.37961538,-56.30490078,-61.54738965,1486056.3262858165,0.0,28038798.61,2022-05-31T15:31:00.000Z,
11278,Project TXA,txa,project-txa,8,2021-08-16 00:00:00,[],50000000.0,2568629.7626548,50000000,1399,2286153.0,1312058.0981392795,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4463e6A3dEd0dBE3F6e15bC8420dFc55e5FeA830,0.5739152620753202,241661.57258671,-64.0658,-0.35887403,-16.79219051,-25.08088565,-68.31185215,-72.2449719,-72.80100933,1474175.823408497,0.0,28695763.1,2022-05-31T15:31:00.000Z,
8772,ZUSD,zusd,zusd,6,2021-03-10 00:00:00,[],,1472237.0,1472237,1401,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc56c2b7e71B54d38Aab6d52E94a04Cbfa8F604fA,0.9982037281492093,31228.4637213,184.6339,0.11500817,-0.51926739,0.43397447,-0.27794773,0.11064528,-0.24276304,1469592.4621192075,0.0,1469592.46,2022-05-31T15:32:00.000Z,
11354,WagyuSwap,wag,wagyuswap,27,2021-08-23 00:00:00,"['decentralized-exchange', 'dex', 'bluezilla']",500000000.0,54165358.3594359,500000000,1403,3750000.0,101202.4912202605,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7FA7dF4996AC59F398476892cfB195eD38543520,0.02698733099206947,37701.83422542,4.5941,0.13130961,3.42521713,-2.82965525,-63.48893373,-79.32769994,-73.56502572,1461778.4543501534,0.0,13493665.5,2022-05-31T15:31:00.000Z,
8590,Cyclone Protocol,cyc,cyclone-protocol,11,2021-02-25 00:00:00,"['iotex-ecosystem', 'bnb-chain']",50000.0,26282.01228713,26282.01228713,1405,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x810ee35443639348adbbc467b33310d2ab43c168,55.386858339081684,18341.61683522,-1.8379,0.62912035,-1.82466999,0.25379979,-40.81602436,-60.74068879,-56.42100808,1455678.0914132735,0.0,2769342.92,2022-05-31T15:32:00.000Z,
11130,Plant Vs Undead,pvu,plantvsundead,17,2021-08-02 00:00:00,"['mvb', 'bnb-chain']",300000000.0,44244127.96737052,299999999,1406,15206241.0,499661.7985413235,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x31471e0791fcdbe82fbf4c44943255e923f1b794,0.03285899510216388,599835.25642778,-0.5665,0.77331041,0.37744589,5.18482919,-36.60085196,-48.99157177,-46.35924982,1453817.5841793397,0.0,9857698.53,2022-05-31T15:31:00.000Z,
9198,Hord,hord,hord,10,2021-04-12 00:00:00,"['collectibles-nfts', 'defi', 'governance', 'dao-maker']",320000000.0,86237197.3632422,320000000,1408,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x43a96962254855f16b925556f9e97be436a43448,0.016845580281697723,113970.40352911,2.4978,-0.10509176,-3.48823138,1.57395875,-39.17899839,-73.706921,-66.62833622,1452715.6314511076,0.0,5390585.69,2022-05-31T15:31:00.000Z,
6407,YF Link,yfl,yflink,8,2020-08-10 00:00:00,"['defi', 'dao', 'yield-farming', 'governance']",52000.0,51502.7393765,52000,1409,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x28cb7e841ee97947a86B06fA4090C8451f64c0be,28.13203529249692,40.52319235,-89.4475,11.04567969,22.37400915,-24.30137337,-52.35947628,-58.98619913,-61.33789218,1448876.881799969,0.0,1462865.84,2022-05-31T15:32:00.000Z,
9673,Loser Coin,lowb,loser-coin,20,2021-05-10 00:00:00,"['memes', 'bnb-chain']",100000000000.0,60296840158.155594,60296840158.155594,1410,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x843d4a358471547f51534e3e51fae91cb4dc3f28,2.389136104086703e-05,394395.29723981,-1.8633,3.04025115,-0.79647947,-11.88832326,-33.51848346,-41.82745716,-46.14509774,1440573.577841945,0.0,2389136.1,2022-05-31T15:31:00.000Z,
11700,Life Crypto,life,life-crypto,20,2021-09-06 21:54:04,[],10000000000.0,2631194572.27,10000000000,1413,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6c936D4AE98E6d2172dB18c16C4b601C99918EE6,0.0005414862346504446,475778.26406707,56.4828,-0.40648661,-1.52003763,-0.85722398,-45.07642358,-57.41109248,-73.66665081,1424755.6415711693,0.0,5414862.35,2022-05-31T15:31:00.000Z,
9083,Equalizer,eqz,equalizer,6,2021-04-09 00:00:00,"['defi', 'ethereum-ecosystem', 'lending-borowing', 'exnetwork-capital-portfolio', 'bnb-chain']",100000000.0,37450000.0,100000000,1416,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1Da87b114f35E1DC91F72bF57fc07A768Ad40Bb0,0.03776385762940323,117847.03015529,-37.8026,0.45682314,-16.72871539,-2.98422814,-35.5165123,-67.18050723,-71.41380518,1414256.4682211508,0.0,3776385.76,2022-05-31T15:31:00.000Z,
11366,Paribus,pbx,paribus,9,2021-08-23 00:00:00,[],10000000000.0,506393023.93008137,10000000000,1417,2892800243.567062,8070171.684200683,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xd528cf2e081f72908e086f8800977df826b5a483,0.002789743848420551,287264.02068883,-22.1057,6.30474765,3.43125395,12.86319026,-40.10455207,-74.10697813,-74.25660573,1412706.8233920254,0.0,27897438.48,2022-05-31T15:31:00.000Z,
9526,LOCGame,locg,locgame,6,2021-05-02 00:00:00,"['collectibles-nfts', 'metaverse', 'play-to-earn']",150000000.0,50209206.31929345,148053144.44444445,1418,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x60eb57d085c59932d5faa6c6026268a4386927d0,0.02805607118525545,349708.16906797,22.8199,0.2460269,2.67490712,-2.49176736,-46.21254767,-72.83539923,-31.91108446,1408673.0666492747,0.0,4208410.68,2022-05-31T15:31:00.000Z,
13216,Ninneko,nino,ninneko,3,2021-10-26 01:11:56,"['gaming', 'launchzone', 'bnb-chain']",190000000.0,64904273.0,200000000,1422,15000000.0,324285.9742183195,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x6cad12b3618a3c7ef1feb6c91fdc3251f58c2a90,0.021619064947887966,52466.5069544,3.7595,0.59971397,3.4613107,0.94263114,-48.57202842,-70.84750349,-85.37870203,1403169.6933824513,0.0,4107622.34,2022-05-31T15:31:00.000Z,
10427,Polker,pkr,polker,11,2021-06-15 00:00:00,"['collectibles-nfts', 'gaming', 'metaverse', 'play-to-earn', 'bullperks-launchpad', 'bnb-chain']",1000000000.0,94682924.0,1000000000,1423,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x001a8ffcb0f03e99141652ebcdecdb0384e3bd6c,0.0148154144738274,349336.41385678,-2.373,0.22316115,2.18842221,4.05769257,-47.04565609,-73.57967287,-62.15619715,1402766.7626538996,0.0,14815414.47,2022-05-31T15:32:00.000Z,
12253,WOOF,woof,woof,5,2021-10-01 15:30:32,"['memes', 'solana-ecosystem', 'doggone-doggerel']",17902999424.0,17902999424.0,17902999424,1424,17902999994.0,1394313.5884357274,2022-05-31T15:31:00.000Z,5426.0,Solana,SOL,solana,9nEqaUcb16sQ3Tn1psbkWqyhPdLmfHWjKGymREjsAgTE,7.788156112958816e-05,20333.98429221,219.1633,0.40294713,4.56575349,4.27853897,-66.7105648,-83.73501101,-78.54200624,1394313.5440432376,0.0,1394313.54,2022-05-31T15:31:00.000Z,
12983,Pawthereum,pawth,pawthereum,6,2021-10-22 01:46:56,"['philanthropy', 'ethereum-ecosystem', 'bnb-chain']",1000000000.0,838922635.5430771,1000000000,1425,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xaecc217a749c2405b5ebc9857a16d58bdc1c367f,0.0016589131881743638,12657.84931785,89.3836,0.35785705,3.48324321,-11.57198759,-38.73688679,-73.11387053,-64.51014735,1391699.823960406,0.0,1658913.19,2022-05-31T15:32:00.000Z,
6930,Kira Network,kex,kira-network,11,2020-09-07 00:00:00,"['cosmos-ecosystem', 'vbc-ventures-portfolio']",300000000.0,12532083.0,300000000,1427,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x16980b3b4a3f9d89e33311b5aa8f80303e5ca4f8,0.11064973216020843,446389.67015395,-1.7168,-0.03419815,2.07927538,-3.57628029,-48.76494579,-60.61654165,-58.42083624,1386671.6273595013,0.0,33194919.65,2022-05-31T15:32:00.000Z,
10666,Lanceria,lanc,lanceria,7,2021-06-26 00:00:00,['bnb-chain'],350000000.0,269152549.2201173,350000000,1428,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xDd848E0CbFD3771dC7845B10072d973C375271e2,0.005106601013906729,30025.70623214,75.5121,0.09830551,4.67347478,8.62510256,-34.71576661,-45.73473952,-42.7614172,1374454.6807430317,0.0,1787310.35,2022-05-31T15:32:00.000Z,
10953,Kaby Arena,kaby,kaby-arena,8,2021-07-19 00:00:00,"['collectibles-nfts', 'gaming', 'polkafoundry-red-kite', 'icetea-labs']",1000000000.0,340353429.0,1000000000,1429,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x02a40c048ee2607b5f5606e445cfc3633fb20b58,0.004035437936686742,20014.96106345,-4.0541,-0.16097874,-1.636212,-10.380439,-31.83284258,-45.25608889,-57.93939275,1373475.1392680176,0.0,4035437.94,2022-05-31T15:32:00.000Z,
11821,Swarm Markets,smt,swarm-markets,2,2021-09-11 20:44:46,[],250000000.0,32769650.0,250000000,1430,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb17548c7b510427baac4e267bea62e800b247173,0.041875581301493096,6757.26123234,2717.6471,0.00266669,115.98546319,101.52360407,44.37755339,-0.53994841,0.13860116,1372248.1427964733,0.0,10468895.33,2022-05-31T15:31:00.000Z,
10932,Impossible Finance,if,impossible-finance,4,2021-07-16 00:00:00,"['decentralized-exchange', 'defi', 'dex', 'injective-ecosystem', 'bnb-chain']",21000000.0,6000661.0,15551000,1432,6000661.0,1365185.6928087007,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb0e1fc65c1a741b4662b813eb787d369b8614af1,0.2275058852364266,1925.49241264,-34.3583,-0.04368778,3.76693135,-3.93589173,-42.50872422,-55.41990896,-58.81466945,1365185.6928087007,0.0,4777623.59,2022-05-31T15:32:00.000Z,
9507,Göztepe S.K. Fan Token,goz,goztepe-sk-fantoken,2,2021-04-30 00:00:00,['fan-token'],7000000.0,1100000.0,7000000,1433,,,2022-05-31T15:31:00.000Z,,,,,,1.2396301811795267,1687162.83728622,150.0836,-0.13887865,2.28457158,4.67160296,-36.67359715,-65.43240675,21.99737688,1363593.1992974794,0.0,8677411.27,2022-05-31T15:31:00.000Z,
10285,Bitspawn,spwn,bitspawn-protocol,12,2021-06-04 00:00:00,"['platform', 'gaming', 'ethereum-ecosystem', 'solana-ecosystem', 'play-to-earn']",1955549971.0,514118905.0,1955549971,1434,514118905.0,1359935.6742946464,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe516D78d784C77D479977BE58905B3f2b1111126,0.0026451773336260537,88520.62624388,9.2226,-0.59613196,6.43848844,-11.70549473,-44.71566845,13.87420148,-38.14485684,1359935.6742946464,0.0,5172776.46,2022-05-31T15:32:00.000Z,
9839,blockbank,bbank,blockbank,9,2021-05-16 00:00:00,[],400000000.0,80947317.97296925,400000000,1436,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf4b5470523ccd314c6b9da041076e7d79e0df267,0.016641642936030508,125504.91468346,97.3395,0.29400366,8.17547048,11.95786064,-27.40652896,-33.18368804,-48.88331068,1347096.3623354791,0.0,6656657.17,2022-05-31T15:31:00.000Z,
9447,Synthetify,sny,synthetify,9,2021-04-26 00:00:00,"['defi', 'solana-ecosystem', 'synthetics']",100000000.0,5625000.0,100000000,1440,5625000.0,1321784.4604918102,2022-05-31T15:31:00.000Z,5426.0,Solana,SOL,solana,4dmKkXNHdgYsXqBHCuMikNQWwVomZURhYvkkX5c4pQ7y,0.23498390408743292,216366.51402831,77.8702,-0.07303,-0.71067046,-9.41398331,-48.35502159,-71.38630182,-76.57229393,1321784.4604918102,0.0,23498390.41,2022-05-31T15:31:00.000Z,
7284,PieDAO DOUGH v2,dough,piedao-dough-v2,11,2020-10-03 00:00:00,"['defi', 'dao', 'yield-farming', 'governance']",,14782645.64158231,87161996.46257955,1441,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xad32A8e6220741182940c5aBF610bDE99E737b2D,0.08925178638481693,21014.75037938,-58.1468,-0.75988882,2.38176628,-4.92953392,-43.8907622,-65.97242855,-62.01948423,1319377.5310049492,0.0,7779363.89,2022-05-31T15:31:00.000Z,
7931,Forj(Bondly),bondly,bondly,31,2020-12-09 00:00:00,"['collectibles-nfts', 'defi', 'polkadot-ecosystem', 'polygon-ecosystem', 'cardano-ecosystem', 'animoca-brands-portfolio', 'ferrum-network', 'okex-blockdream-ventures-portfolio', 'bnb-chain']",,103978855.0,983620758,1443,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x91dfbee3965baaee32784c2d546b7a0c62f268c9,0.012611857400621346,137542.70237522,-24.7619,0.75758853,1.44454088,-6.0032029,-53.61773855,-70.35500393,-72.65510881,1311366.491939884,0.0,12405284.74,2022-05-31T15:31:00.000Z,
15737,Soldex,solx,soldex,4,2021-12-07 10:14:28,[],500000000.0,119958977.0,500000000,1444,,,2022-05-31T15:31:00.000Z,5426.0,Solana,SOL,solana,CH74tuRLTYcxG7qNJCsV9rghfLXJCQJbsu7i52a8F1Gn,0.01082781989883001,620550.80712285,8.0676,0.00659261,6.69886618,4.49725937,-46.22640814,-49.43414343,-57.76244702,1298894.1982038915,0.0,5413909.95,2022-05-31T15:31:00.000Z,
10747,ETHPad,ethpad,ethpad,9,2021-07-03 00:00:00,"['launchpad', 'bluezilla', 'bnb-chain']",1000000000.0,199427404.5,199427404.5,1445,19000000.0,122468.35915230626,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8dB1D28Ee0d822367aF8d220C0dc7cB6fe9DC442,0.006445703113279277,193104.35111476,-3.5971,0.3812945,16.06633388,-11.27770356,-29.3679187,-73.9741365,-75.41111166,1285449.8420588558,0.0,6445703.11,2022-05-31T15:32:00.000Z,
8229,UniMex Network,umx,unimex-network,4,2021-01-11 00:00:00,[],10000000.0,9188953.77817513,10000000,1446,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x10be9a8dae441d276a5027936c3aaded2d82bc15,0.1387172460559162,26480.46831861,-35.0883,1.65330335,0.89681214,-22.03686178,-46.83624382,-49.27445908,-59.22189684,1274666.3622435604,0.0,1387172.46,2022-05-31T15:32:00.000Z,
8605,WOWswap,wow,wowswap,11,2021-02-26 00:00:00,"['avalanche-ecosystem', 'bnb-chain']",1000000.0,577986.60856738,1000000,1447,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x4da996c5fe84755c80e108cf96fe705174c5e36a,2.206215348094523,14758.88286328,-0.5755,-0.02003877,0.33848171,-3.0638397,-31.49491928,-60.4961169,-63.44751598,1275162.9268144548,0.0,2206215.35,2022-05-31T15:32:00.000Z,
8801,Lightning,light,lightning,3,2021-03-15 00:00:00,"['launchpad', 'bnb-chain']",100000000.0,64269692.0,100000000,1449,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x037838b556d9c9d654148a284682C55bB5f56eF4,0.019797902157837947,33394.26350632,133.7543,-0.04437826,20.8054707,5.30694804,-70.31044891,-77.57736083,-82.01905742,1272405.0739303802,0.0,1979790.22,2022-05-31T15:32:00.000Z,
7870,Plasma Finance,ppay,plasma-finance,28,2020-12-06 00:00:00,"['defi', 'ethereum-ecosystem', 'governance', 'exnetwork-capital-portfolio', 'polygon-ecosystem', 'injective-ecosystem', 'bnb-chain']",1000000000.0,123116295.46,1000000000,1454,637396556.0,6501495.4972569,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x054d64b73d3d8a21af3d764efd76bcaa774f3bb2,0.010200079426310706,9866.91519192,73.8508,0.53965205,7.22653527,-5.42964124,-26.60368717,-75.90951098,-79.78861051,1255795.992365136,0.0,10200079.43,2022-05-31T15:31:00.000Z,
7860,ClinTex CTi,cti,clintex-cti,9,2020-12-04 00:00:00,['bnb-chain'],191311840.0,124445175.17229618,191311840.17229617,1456,74695372.0,749989.498564498,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8c18d6a985ef69744b9d57248a45c0861874f244,0.010040642123912282,2014631.65727948,150.9931,-1.09605067,1.45323472,-18.55268866,-46.73791453,-63.89394913,-54.28542612,1249509.4679526,0.0,1920893.72,2022-05-31T15:31:00.000Z,
11412,Binemon,bin,binemon,15,2021-08-26 07:47:51,"['collectibles-nfts', 'gaming', 'play-to-earn']",1000000000.0,784870751.0,934870751,1458,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xe56842ed550ff2794f010738554db45e60730371,0.001590036376459209,817186.95816345,-5.4035,0.09620215,1.92423107,-25.18398515,-53.00818833,-75.94615403,-77.01944497,1247973.0449088581,0.0,1590036.38,2022-05-31T15:31:00.000Z,
9237,Horizon Protocol,hzn,horizon-protocol,4,2021-04-15 00:00:00,"['services', 'defi', 'derivatives', 'dao', 'yield-farming', 'governance', 'synthetics', 'bnb-chain']",100000000.0,40000000.0,100000000,1463,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xc0eff7749b125444953ef89682201fb8c6a917cd,0.03077275868443641,72925.40231493,6.5899,0.24551792,1.02746953,-13.38333231,-49.37529997,-41.54406037,-54.78612602,1230910.3473774565,0.0,3077275.87,2022-05-31T15:31:00.000Z,
9476,Unicly Mystic Axies Collection,uaxie,unicly-mystic-axies-collection,2,2021-04-28 00:00:00,['collectibles-nfts'],10000000.0,10000000.0,10000000,1464,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68b1cadb8d5ab0c97fe9d9fbe0eb60acb329fe3f,0.1230322178126032,1069.2974166,235.8276,0.1554674,2.15849122,-0.79380812,-31.99571966,-45.0021709,-39.32593435,1230322.178126032,0.0,1230322.18,2022-05-31T15:31:00.000Z,
8162,AME Chain,ame,amepay,5,2021-01-02 00:00:00,[],1500000000.0,250000000.0,500000000,1466,500000000.0,2459256.786279309,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x12513335ffD5DAfc2334e98625d27c1CA84bff86,0.004918513572558618,192756.61681645,114.9257,6.42375642,20.0313025,11.42774491,-38.19363175,9.45345483,-3.70007956,1229628.3931396545,0.0,7377770.36,2022-05-31T15:31:00.000Z,
12120,AstroSwap,astro,astroswap,13,2021-09-24 07:25:08,['bluezilla'],10000000000.0,428462821.0,242000000,1467,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x72eB7CA07399Ec402c5b7aa6A65752B6A1Dc0C27,0.0028695861982701125,46394.85410562,45.2737,1.68634081,13.18404134,-9.19131816,-55.42171923,-77.19558436,-80.45446597,1229510.9976134778,0.0,28695861.98,2022-05-31T15:31:00.000Z,
9665,My DeFi Pet,dpet,my-defi-pet,16,2021-05-10 00:00:00,"['collectibles-nfts', 'gaming', 'animoca-brands-portfolio', 'okex-blockdream-ventures-portfolio', 'bnb-chain']",,6878202.32570975,100000000,1468,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xfb62ae373aca027177d1c18ee0862817f9080d08,0.17807977226974595,2555045.12839801,128.1407,-0.09772641,1.82053765,-15.92667331,-42.53533219,-52.49962984,-56.35461684,1224868.7037876293,0.0,17807977.23,2022-05-31T15:31:00.000Z,
10055,Crust Shadow,csm,crust-shadow,3,2021-05-25 00:00:00,[],200000000.0,100000000.0,200000000,1469,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2620638EDA99F9e7E902Ea24a285456EE9438861,0.012168591013268278,225.14007715,-12.7521,0.1554674,0.71183327,-9.81087852,-42.54386816,-37.34062252,-46.95108757,1216859.101326828,0.0,2433718.2,2022-05-31T15:31:00.000Z,
8620,TOWER,tower,tower-token,40,2021-03-01 00:00:00,"['collectibles-nfts', 'gaming', 'entertainment', 'governance', 'metaverse', 'animoca-brands-portfolio']",10000000000.0,237619986.66069227,10000000000,1471,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,0.005120041777563713,253960.47508957,-47.1709,-0.06822689,-2.55632435,-7.6987413,-70.64291203,-81.68481431,-77.98337913,1216624.2588868765,0.0,51200417.78,2022-05-31T15:32:00.000Z,
9173,Raze Network,raze,raze-network,13,2021-04-08 00:00:00,"['ai-big-data', 'defi', 'privacy', 'substrate', 'polkadot', 'polkadot-ecosystem', 'duckstarter', 'poolz-finance-portfolio', 'polygon-ecosystem', 'bounce-launchpad', 'web3', 'vbc-ventures-portfolio', 'okex-blockdream-ventures-portfolio', 'bnb-chain']",120000000.0,118690910.0,120000000,1472,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5Eaa69B29f99C84Fe5dE8200340b4e9b4Ab38EaC,0.010203840738660283,1805277.22864424,18.0744,-5.1307352,-2.49606523,-0.97878823,-43.39546058,-67.99310602,-57.85222262,1211103.1427666612,0.0,1224460.89,2022-05-31T15:31:00.000Z,
8877,KIWIGO,kgo,kiwigo,7,2021-03-18 00:00:00,['bnb-chain'],49899890.0,42438195.94992,1000000000,1473,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x5d3afba1924ad748776e4ca62213bf7acf39d773,0.028274170382363045,33818.58885425,14.0919,3.19354658,17.04227214,-2.84209502,-32.8498344,-10.23551166,132.80055071,1199904.7830081473,0.0,1410877.99,2022-05-31T15:32:00.000Z,
8063,Duck DAO (DLP Duck Token),duck,duck-dao,5,2020-12-22 00:00:00,[],89223745.0,31319194.867369,95986126.46717,1474,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc0ba369c8db6eb3924965e5c4fd0b4c1b91e305f,0.03827576900234321,4290.05668085,-79.9876,0.13138607,2.83416585,-10.90067449,-35.94870431,-64.06273265,-69.01382948,1198766.268082789,0.0,3415107.45,2022-05-31T15:31:00.000Z,
7587,UTU Protocol,utu,utu-protocol,5,2020-11-04 00:00:00,"['marketplace', 'ai-big-data', 'privacy', 'identity', 'oracles', 'sharing-economy', 'dapp', 'ethereum-ecosystem', 'bnb-chain']",1000000000.0,124476610.0,1000000000,1475,91454545.0,876355.1528581313,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa58a4f5c4bb043d2cc1e170613b74e767c94189b,0.009582412255816606,0.0,-100.0,-0.09111511,61.12520272,43.8041964,-17.3254477,-33.32351848,-18.93824689,1192786.193226504,0.0,9582412.26,2022-05-31T15:31:00.000Z,
7190,PowerTrade Fuel,ptf,powertrade-fuel,6,2020-09-28 00:00:00,"['centralized-exchange', 'defi', 'derivatives', 'insurance', 'yield-farming', 'options', 'cms-holdings-portfolio', 'framework-ventures-portfolio', 'ledgerprime-portfolio', 'pantera-capital-portfolio']",,23311586.03731973,400000000,1476,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xC57d533c50bC22247d49a368880fb49a1caA39F7,0.05095650475207151,20275.29094173,-38.9654,0.68685934,27.9717875,6.50949824,-51.12098368,-63.71303288,-70.19280333,1187876.9446890068,0.0,20382601.9,2022-05-31T15:31:00.000Z,
9698,Tycoon,tyc,tycoon,6,2021-05-11 00:00:00,[],140000000.0,78815560.0,134815560,1480,92234810.0,1377301.4005423803,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3A82D3111aB5faF39d847D46023d9090261A658F,0.014932555296014383,211588.11517645,-5.4336,-0.61560286,-4.20328638,-3.43736235,-38.77275719,-39.30573365,-47.68301657,1176917.7078863394,0.0,2090557.74,2022-05-31T15:31:00.000Z,
6701,Burency,buy,burency,8,2020-08-30 00:00:00,[],700000000.0,193878224.01706946,700000000,1481,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x31fdd1c6607f47c14a2821f599211c67ac20fa96,0.0060557352279362285,41742.76763274,-5.3936,0.26611085,-2.10872951,-7.76457537,-48.39888033,-62.66925224,-67.79553602,1174075.1911098794,0.0,4239014.66,2022-05-31T15:32:00.000Z,
5741,DMM: Governance,dmg,dmm-governance,13,2020-07-07 00:00:00,"['asset-management', 'defi', 'dao', 'governance']",250000000.0,50171518.3007703,249511024.98987937,1483,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xEd91879919B71bB6905f23af0A68d231EcF87b14,0.02341280149347355,1776160.09716554,-34.6557,1.53514695,-7.35419227,55.8458563,-9.60020424,-15.64194999,-24.12673941,1174655.7986021105,0.0001,5853200.37,2022-05-31T15:31:00.000Z,
